407, 2.969607, 3.349845e+004
408, 4.251094, 3.416842e+004
409, 3.651460, 3.358147e+004
410, 3.825320, 3.425310e+004
411, 3.825320, 3.387204e+004
412, 3.708592, 3.454948e+004
413, 3.893759, 3.316750e+004
414, 3.828081, 3.095634e+004
415, 3.753697, 3.157546e+004
416, 3.828771, 3.220697e+004
417, 4.038316, 3.285111e+004
418, 4.767350, 3.298423e+004
419, 4.275503, 3.364392e+004
420, 3.953125, 3.287845e+004
421, 4.275503, 3.353602e+004
422, 5.128618, 3.376818e+004
423, 4.672514, 3.444354e+004
424, 4.672514, 3.513241e+004
425, 4.672514, 3.372511e+004
426, 3.998960, 3.439961e+004
427, 4.174689, 3.508760e+004
428, 4.298544, 3.347911e+004
429, 4.895197, 3.414869e+004
430, 4.388039, 3.483166e+004
431, 4.388039, 3.552830e+004
432, 4.495864, 3.574362e+004
433, 4.558488, 3.645849e+004
434, 4.635921, 3.559920e+004
435, 4.677559, 3.331767e+004
436, 4.326421, 3.183341e+004
437, 4.291938, 3.247008e+004
438, 4.291938, 3.311948e+004
439, 4.291938, 3.378187e+004
440, 4.291938, 3.374189e+004
441, 4.202802, 3.366174e+004
442, 4.232374, 3.433498e+004
443, 4.232374, 3.502168e+004
444, 4.317022, 3.572211e+004
445, 4.317022, 3.520279e+004
446, 4.294396, 3.425921e+004
447, 4.097342, 3.364420e+004
448, 4.023788, 3.346732e+004
449, 3.924150, 3.413666e+004
450, 3.924150, 3.125101e+004
451, 3.611461, 3.187603e+004
452, 3.847866, 3.136795e+004
453, 5.063776, 3.199531e+004
454, 3.384873, 3.129279e+004
455, 3.850209, 3.054067e+004
456, 3.159180, 3.115149e+004
457, 3.757670, 3.177452e+004
458, 3.757670, 3.241001e+004
459, 3.241848, 3.271576e+004
460, 3.865723, 3.337008e+004
461, 5.154660, 3.403748e+004
462, 3.943038, 3.227106e+004
463, 3.659999, 3.291648e+004
464, 4.260040, 3.294719e+004
465, 5.235155, 3.360613e+004
466, 3.789855, 3.427826e+004
467, 3.865652, 3.496382e+004
468, 3.865652, 3.566310e+004
469, 3.948772, 3.637636e+004
470, 3.948772, 3.710389e+004
471, 3.948772, 3.784596e+004
472, 3.948772, 3.860288e+004
473, 3.949285, 3.669086e+004
474, 3.680073, 3.742468e+004
475, 3.680073, 3.817317e+004
476, 3.680073, 3.893663e+004
477, 3.680073, 3.808474e+004
478, 3.748346, 3.884643e+004
479, 3.748346, 3.962336e+004
480, 3.804842, 4.041583e+004
481, 3.977480, 3.998976e+004
482, 3.858381, 4.078955e+004
483, 4.307239, 4.160534e+004
484, 4.307239, 4.243745e+004
485, 4.307239, 4.093258e+004
486, 4.073040, 3.851016e+004
487, 3.756858, 3.928037e+004
488, 3.756858, 4.006597e+004
489, 3.756858, 4.020319e+004
490, 3.819987, 4.100725e+004
491, 3.819987, 3.877388e+004
492, 4.171207, 3.547397e+004
493, 4.009786, 3.618345e+004
494, 4.009786, 3.533540e+004
495, 3.839027, 3.604211e+004
496, 3.839027, 3.676295e+004
497, 3.839027, 3.641059e+004
498, 3.020063, 3.713880e+004
499, 4.976331, 3.788158e+004
500, 4.976331, 3.758380e+004
501, 2.633754, 3.793892e+004
502, 3.717321, 3.770509e+004
503, 3.823285, 3.845919e+004
504, 3.823285, 3.717137e+004
505, 3.622804, 3.791480e+004
506, 3.622804, 3.751867e+004
507, 3.514661, 3.826904e+004
508, 3.514661, 3.903442e+004
509, 3.514661, 3.981511e+004
510, 3.772227, 3.934300e+004
511, 3.654409, 3.804882e+004
512, 3.696730, 3.880980e+004
513, 3.696730, 3.958599e+004
514, 3.721051, 3.923168e+004
515, 5.313698, 3.918954e+004
516, 3.668810, 3.997333e+004
517, 3.668810, 3.978584e+004
518, 3.917188, 3.855852e+004
519, 3.791415, 3.858762e+004
520, 3.721911, 3.763173e+004
521, 3.837975, 3.838436e+004
522, 3.837975, 3.710829e+004
523, 3.741827, 3.582869e+004
524, 3.739563, 3.654527e+004
525, 3.739563, 3.727617e+004
526, 3.739563, 3.802170e+004
527, 3.739563, 3.785990e+004
528, 3.650637, 3.861710e+004
529, 3.883235, 3.938944e+004
530, 3.883235, 3.970247e+004
531, 3.837348, 4.049652e+004
532, 3.837348, 4.130645e+004
533, 3.914095, 4.009311e+004
534, 3.724629, 4.089497e+004
535, 3.724629, 4.171287e+004
536, 3.803382, 4.159635e+004
537, 3.458936, 4.242828e+004
538, 3.458936, 4.327684e+004
539, 3.605941, 4.414238e+004
540, 3.605941, 4.502523e+004
541, 3.605941, 4.592573e+004
542, 3.767769, 4.684425e+004
543, 3.767769, 4.778113e+004
544, 3.767769, 4.723192e+004
545, 3.651432, 4.689891e+004
546, 3.751737, 4.659828e+004
547, 3.785645, 4.753024e+004
548, 3.785645, 4.462562e+004
549, 3.484608, 4.388274e+004
550, 3.359412, 4.476040e+004
551, 3.359412, 4.370131e+004
552, 3.215611, 4.457534e+004
553, 3.215611, 4.546684e+004
554, 3.215611, 4.637618e+004
555, 3.538185, 4.730370e+004
556, 3.538185, 4.699654e+004
557, 3.446284, 4.583537e+004
558, 3.418104, 4.393069e+004
559, 3.211828, 4.480930e+004
560, 3.214426, 4.510853e+004
561, 6.295178, 4.601070e+004
562, 3.830928, 4.693091e+004
563, 3.830928, 4.786953e+004
564, 3.830928, 4.882692e+004
565, 3.830928, 4.980346e+004
566, 3.907547, 4.888963e+004
567, 3.760636, 4.857009e+004
568, 3.662801, 4.954150e+004
569, 3.662801, 4.801322e+004
570, 3.480205, 4.718210e+004
571, 3.419962, 4.692844e+004
572, 3.334878, 4.756260e+004
573, 3.379944, 4.611368e+004
574, 3.212724, 4.703595e+004
